ind,node,weekday_in_core,weekday_out_core,weekend_in_core,weekend_out_core,weekday_in_core_lvl,weekday_out_core_lvl,weekend_in_core_lvl,weekend_out_core_lvl,weekday_ksc_ent_in,weekday_ksc_ent_out,weekend_ksc_ent_in,weekend_ksc_ent_out
18,MANDAI WEST,1123.0,727.0,956,630,0,0,0,0,0.6437076071364941,0.9997930272177368,0.7768609624174465,0.9999370113711418
19,MONK'S HILL,1198.0,821.0,861,631,0,0,0,0,0.9992802374060966,0.4549963695780668,0.9903606502869059,0.47291644487851175
20,SENGKANG WEST,1231.0,1437.0,1164,1242,0,0,0,0,0.8857895474637109,0.48732307473907654,0.6658947640570531,0.4459312721528865
21,PLAB,1254.0,1950.0,726,1293,0,0,0,0,0.8460819511504213,0.5365486275239242,0.8239184660422073,0.7793224758462981
22,PAYA LEBAR EAST,1271.0,1391.0,887,964,0,0,0,0,0.0003261479991309022,0.8497346899948229,0.22634512916396543,0.8639204328016054
23,MAXWELL,1283.0,763.0,1234,715,0,0,0,0,0.4834633826002828,0.9963567458480284,0.40818036539601854,0.9932625909858984
24,TUAS VIEW,1310.0,1171.0,1380,1019,0,0,0,0,0.7615079937084295,0.9941230585642007,0.9021803062476058,0.9477522712845842
25,PENJURU CRESCENT,1385.0,1961.0,1020,1455,0,0,0,0,0.531187093895537,0.5860965764449344,0.5979625783774924,0.2788280637703652
26,ORANGE GROVE,1398.0,776.0,1304,635,0,0,0,0,0.33755094000467617,0.7793832570958458,0.2613116905525977,0.7410069887003541
27,PHILLIP,1404.0,109.0,541,38,0,0,0,0,0.6804315324347326,0.0,0.732151545667848,0.8900296999850416
28,TANGLIN,1471.0,1478.0,1123,1169,0,0,0,0,0.90344737761258,0.6775732670651297,0.895724114640744,0.7411977466939101
29,SENTOSA,1538.0,939.0,2819,2425,0,0,0,0,0.9938180044845639,0.9936668200206795,0.981849112340038,0.9599059505805846
30,JURONG PORT,1563.0,1414.0,1077,1052,0,0,0,0,0.17053498883216314,0.5538124951445524,0.12300616323649699,0.531888437431026
31,OXLEY,1825.0,1931.0,1693,1776,0,0,0,0,0.9250476602846255,0.9731432952017646,0.9161399516606451,0.8865699892693066
32,SELETAR AEROSPACE PARK,1855.0,1917.0,1211,1313,0,0,0,0,0.9999903353868806,0.9497148432943223,0.9997543532166758,0.934933022259766
33,MANDAI ESTATE,1920.0,1222.0,1735,1053,0,0,0,0,0.88729945497301,0.7423430026667475,0.8283413017818301,0.7831476354267666
34,LIU FANG,1938.0,1961.0,1442,1395,0,0,0,0,0.5036320563021873,0.4309407120087722,0.47373826171654215,0.3756580911793055
35,SEMBAWANG EAST,2017.0,2818.0,1735,2672,0,0,0,0,0.9277636968763505,0.7480739099424486,0.9177627044889405,0.6530084557310765
36,GREENWOOD PARK,2076.0,2123.0,917,1539,0,0,0,0,0.08453277234476556,0.749835185786228,0.606989822825748,0.5470131433133336
37,LOYANG EAST,2321.0,3087.0,1556,2421,0,0,0,0,0.9016440105269606,0.4414642569573152,0.781837392526974,0.436329802479962
38,YIO CHU KANG NORTH,2330.0,5272.0,1377,3892,0,0,0,0,0.9971670090798772,0.4052158286641052,0.9559051355526178,0.3286915370308636
39,PEI CHUN,2385.0,4089.0,2071,3493,0,0,0,0,0.6280761628768811,0.9733860469545644,0.54908649676527,0.9733509950504863
40,LITTLE INDIA,2388.0,2221.0,2415,2330,0,0,0,0,0.6857248874107259,0.8000660839571989,0.7714196662522717,0.7963920590638535
41,SENOKO WEST,2413.0,3326.0,2016,2785,0,0,0,0,0.7385951039423769,0.8650675838713924,0.6948730201138781,0.8104728235361285
42,SENOKO NORTH,2413.0,2818.0,2016,2231,0,0,0,0,0.8447415462720007,0.95939074024365,0.8178439470662636,0.99999996675933
43,INSTITUTION HILL,2527.0,2326.0,2230,2050,0,0,0,0,0.7018228491253552,0.9574935267663823,0.6276320466783927,0.962453792813488
44,NEE SOON,2615.0,2289.0,2302,1837,0,0,0,0,0.7911848674780199,0.9320285446994985,0.7631087986780961,0.9797731496289022
45,TENGAH,2792.0,2568.0,2311,2048,0,0,0,0,0.8870381469420724,0.822196367265055,0.8782199005774001,0.7374321946863294
46,ALEXANDRA NORTH,2801.0,3061.0,2237,2265,0,0,0,0,0.969781121454561,0.9111676301266495,0.9966863561013038,0.9461393471214398
47,SIGLAP,3013.0,6491.0,2738,5813,0,0,0,0,0.3590346509258635,0.44366922399389913,0.42530833718542066,0.4720789910806465
48,KIM KEAT,3014.0,5183.0,2499,4447,0,0,0,0,0.9019852245457292,0.2975708832784483,0.8622195890899426,0.19820857934701594
49,PASIR RIS PARK,3054.0,4420.0,2656,4236,0,0,0,0,0.0745273023287372,0.7180508956505711,0.06965891253521803,0.5999239235283024
50,CHOA CHU KANG NORTH,3186.0,2876.0,2429,2430,0,0,0,0,0.19764526451999082,0.04835400458707885,0.17180039244145104,0.04692189467333204
51,MANDAI EAST,3515.0,2289.0,3090,2231,0,0,0,0,0.8545162313494423,0.9493105675380609,0.8163330084713467,0.9532293598547656
52,PAYA LEBAR NORTH,3588.0,2966.0,3188,2691,0,0,0,0,0.2906636898142511,0.62149451714873,0.3013591832322157,0.5279651823649691
53,TAMPINES NORTH,3588.0,4874.0,3188,4348,0,0,0,0,0.500010252504757,0.12435917477148953,0.4050200964525491,0.1194779512552098
54,PASIR RIS WAFER FAB PARK,3635.0,1722.0,3065,1375,0,0,0,0,0.6731810898028258,0.3584837289621555,0.6546307253786097,0.41886990327443563
55,LEONIE HILL,3713.0,3172.0,3039,2499,0,0,0,0,0.8815604805839266,0.9897840352619512,0.8781826597877911,0.9994764877488326
56,PANDAN,3737.0,2293.0,2113,1462,0,0,0,0,0.6313499977719763,0.5118573036826749,0.700655685472322,0.32216182872771315
57,TUKANG,3746.0,1961.0,2428,1462,0,0,0,0,0.6872718115055028,0.3837945164911726,0.689077641592548,0.2664608328658684
58,JURONG RIVER,3746.0,1961.0,3700,1555,0,0,0,0,0.40395327277709836,0.6708067876579346,0.3471133743467009,0.13196623183676598
59,SENOKO SOUTH,3753.0,4135.0,2430,2779,0,0,0,0,0.684846642827159,0.4301758948987814,0.8080783246420904,0.4850135172487931
60,SELEGIE,3899.0,3480.0,3387,3003,0,0,0,0,0.768600522412075,0.49002742837054497,0.7913781043429886,0.4742112650075445
61,BAYSHORE,3935.0,6491.0,3417,5813,0,0,0,0,0.03801965465075502,0.5074914998658516,0.04776283284180321,0.5190754500433724
62,MACKENZIE,3935.0,4539.0,3848,4246,0,0,0,0,0.49752392128212125,0.9087294095592413,0.5121433769798438,0.985044639892197
63,GOODWOOD PARK,3935.0,3099.0,3148,2652,0,0,0,0,0.5826034616195884,0.5352109082668062,0.5758607809420606,0.46550129381816346
64,INTERNATIONAL BUSINESS PARK,3946.0,4513.0,2162,2633,0,0,0,0,0.49918717021892073,0.9104624199423538,0.35415814473244195,0.7702824126295436
65,SUNSET WAY,3946.0,3010.0,3148,2212,0,0,0,0,0.5694299794360668,0.7990252335578767,0.5932790993630706,0.8976794467185277
66,WOODGROVE,3963.0,7632.0,3300,6431,0,1,0,1,0.6139490032463466,0.5962712396694299,0.5853254191872577,0.6105961291848406
67,ANSON,3987.0,5447.0,2565,3575,0,0,0,0,0.789161472502169,0.5413423113558852,0.8219668670893531,0.5962373348414346
68,PATERSON,4038.0,5568.0,4386,5485,0,0,0,0,0.5919885813530518,0.9332731055629617,0.6437583626082554,0.9836587971840226
69,WENYA,4045.0,4126.0,3072,3194,0,0,0,0,0.7162470278961788,0.1559244921136992,0.58270249348002,0.11399909904566544
70,HILLCREST,4056.0,5057.0,3148,4292,0,0,0,0,0.9676150281973187,0.9461331009378409,0.9425329416887164,0.8872351242195812
71,CHANGI POINT,4099.0,3704.0,4506,4281,0,0,0,0,0.6824917626659588,0.6317916828716081,0.6106636164360676,0.5839665088744989
72,SELETAR,4188.0,4393.0,3472,3678,0,0,0,0,0.8829234811972869,0.7054091366929638,0.8372196052482447,0.6718647546243812
73,FORT CANNING,4282.0,4619.0,3605,4294,0,0,0,0,0.9982618658363506,0.6642373091896967,0.9997436576700606,0.6486743076570308
74,WESTERN WATER CATCHMENT,4316.0,4126.0,3457,3263,0,0,0,0,0.3586135149442144,0.49806012864162247,0.3938854126608857,0.4975903945732192
75,NORTHSHORE,4338.0,4277.0,4119,4216,0,0,0,0,0.04643013054562598,0.0160366520320823,0.03513477169807426,0.011426701683070868
76,ONE TREE HILL,4363.0,4651.0,3850,4148,0,0,0,0,0.9774085156283648,0.9174362797932327,0.9693792906765435,0.9187757281727335
77,SPRINGLEAF,4363.0,2586.0,3542,2195,0,0,0,0,0.7833737240741864,0.7749191919981858,0.8330218293538716,0.7425476799618449
78,WEST COAST,4415.0,2935.0,3341,2297,0,0,0,0,0.4570418915478849,0.7633888172317435,0.3469161538627452,0.4051935596064181
79,KENT RIDGE,4415.0,4445.0,2525,2433,0,0,0,0,0.774973766030937,0.8219898873149356,0.771374340491852,0.9111931683125851
80,DEPOT ROAD,4458.0,4426.0,3461,3533,0,0,0,0,0.9142355708746042,0.7491482555808084,0.843816368594368,0.8014661915531651
81,WOODLANDS SOUTH,4459.0,6492.0,2676,4785,0,0,0,0,0.30616569176530856,0.3494129200052029,0.26109213489080885,0.33488975786607744
82,TELOK BLANGAH WAY,4499.0,7072.0,3850,5988,0,0,0,0,0.8510520574517904,0.7800299269481724,0.8669917912911197,0.8620530081593984
83,LOYANG WEST,4522.0,2877.0,3046,1556,0,0,0,0,0.5439862254591066,0.8993259318419837,0.5888669883007681,0.9983633888378591
84,CHANGI WEST,4622.0,6237.0,3640,4859,0,0,0,0,0.7352220753242407,0.2274316606344401,0.830599313423329,0.32033994412468064
85,ROCHOR CANAL,4633.0,4406.0,4227,4040,0,0,0,0,0.5626952290778378,0.3935239192120056,0.6158498069082411,0.434255297920182
86,CHIN BEE,4641.0,1961.0,3172,1395,0,0,0,0,0.4306111112487501,0.31685816099946545,0.44636486264337466,0.29973263340852746
87,ADMIRALTY,4650.0,4393.0,4172,3956,0,0,0,0,0.9965884455360606,0.7439674736370064,0.9990835055335224,0.7587381715425172
88,SEMBAWANG SPRINGS,4650.0,4393.0,4244,3956,0,0,0,0,0.881693489440334,0.9603645543569448,0.901887201897416,0.9411615792970714
89,NORTHLAND,4650.0,6115.0,3842,4828,0,0,0,0,0.728108803150689,0.8149829562775034,0.7444757611337851,0.8004003229655848
90,KIAN TECK,4705.0,3256.0,3530,2543,0,0,0,0,0.40549244567985976,0.6093524113116828,0.3983342096834451,0.5285980439040785
91,KRANJI,4789.0,4091.0,4647,3694,0,0,0,0,0.9910703268775741,0.1909877058435747,0.9999992905104375,0.29267772544930026
92,MOUNT PLEASANT,4921.0,4638.0,3717,3335,0,0,0,0,0.9172533581481733,0.7094343127917032,0.8545415781215514,0.7942493255205471
93,RIDOUT,4959.0,5013.0,4386,4232,0,0,0,0,0.986801200035024,0.8037504543997592,0.9925132486155084,0.79158900375932
94,ULU PANDAN,4959.0,2495.0,4240,1974,0,0,0,0,0.9036961352220836,0.7746451016521902,0.9589967898371914,0.7467824806427616
95,WOODLEIGH,5029.0,2875.0,4096,2327,0,0,0,0,0.6275520378036613,0.9830742073500846,0.386135859436223,0.9123598422054056
96,GHIM MOH,5042.0,5954.0,4329,5238,0,0,0,0,0.9228219343650147,0.6368206930173155,0.9047321435065768,0.5736544039704919
97,QUEENSWAY,5042.0,6043.0,3813,5302,0,0,0,0,0.930774405964715,0.9631310126532836,0.7442286901748987,0.9728052789464934
98,KAMPONG GLAM,5042.0,4806.0,4386,4281,0,0,0,0,0.5878825675803324,0.6177332497038406,0.5017559624808594,0.6603291644434562
99,STRAITS VIEW,5097.0,5131.0,5450,5742,0,0,0,0,0.38166691242544254,0.007998814114155083,0.34505712133876165,0.08067132740547045
100,LOWER SELETAR,5129.0,7146.0,4494,6226,0,0,0,0,0.9768298258075503,0.2916888992356478,0.9653578823831439,0.24724164347345412
101,SEMBAWANG HILLS,5129.0,4393.0,4259,3755,0,0,0,0,0.6092940700616889,0.9441735164706987,0.577320470764329,0.8918921050096931
102,FABER,5137.0,5467.0,3986,4352,0,0,0,0,0.3530249203497592,0.7992599988549499,0.32198729031322726,0.7606749294598152
103,SELETAR HILLS,5239.0,4246.0,3994,3302,0,0,0,0,0.3265378227824975,0.4962756039678023,0.24249507467227913,0.5204389953038413
104,DUNEARN,5306.0,7028.0,4647,5957,0,0,0,0,0.8890767653934033,0.6606688613233034,0.8774909036393468,0.558964127457715
105,DEFU INDUSTRIAL PARK,5327.0,5603.0,4079,4577,0,0,0,0,0.3674982341349319,0.3145394610923681,0.4413362751773412,0.3689093596006578
106,SERANGOON NORTH IND ESTATE,5327.0,4501.0,3233,2731,0,0,0,0,0.2186551866037178,0.47170340162579444,0.12364939896984783,0.46446979358144014
107,YIO CHU KANG EAST,5502.0,4393.0,3117,2704,0,0,0,0,0.252255883171994,0.6080459091570427,0.43581654664553016,0.6081222943548437
108,GALI BATU,5658.0,5174.0,5343,5219,0,0,0,0,0.8011724799361064,0.898229019120028,0.8218757379734617,0.8665962122411702
109,CITY TERMINALS,5685.0,4804.0,4457,3575,0,0,0,0,0.6736536981660646,0.7526728829770171,0.6151779039145496,0.7477132710353082
110,FLORA DRIVE,5737.0,6196.0,4544,4953,0,0,0,0,0.422687150785595,0.47537662322684787,0.4797844215554346,0.417113221834132
111,SEMBAWANG NORTH,5824.0,4747.0,4600,3755,0,0,0,0,0.49194833888907213,0.5426757966265301,0.5578064447370201,0.5324885951625504
